"REF_DATE","GEO","DGUID","Indexes","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2004","Canada","2016A000011124","Implicit chain price index 2002=100","Non-residential structures","2002=100","17","units ","0","v3860240","1.1.12","108.4","","","","1"
"2004","Canada","2016A000011124","Implicit chain price index 2002=100","Machinery and equipment","2002=100","17","units ","0","v3860241","1.1.13","89.9","","","","1"
"2004","Canada","2016A000011124","Implicit chain price index 2002=100","Exports of goods and services","2002=100","17","units ","0","v3860242","1.1.14","100.9","","","","1"
"2004","Canada","2016A000011124","Implicit chain price index 2002=100","Exports of goods","2002=100","17","units ","0","v3860243","1.1.15","100.6","","","","1"
"2004","Canada","2016A000011124","Implicit chain price index 2002=100","Exports of services","2002=100","17","units ","0","v3860244","1.1.16","102.9","","","","1"
"2004","Canada","2016A000011124","Implicit chain price index 2002=100","Imports of goods and services","2002=100","17","units ","0","v3860245","1.1.17","91.4","","","","1"
"2004","Canada","2016A000011124","Implicit chain price index 2002=100","Imports of goods","2002=100","17","units ","0","v3860246","1.1.18","91.0","","","","1"
"2004","Canada","2016A000011124","Implicit chain price index 2002=100","Imports of services","2002=100","17","units ","0","v3860247","1.1.19","93.2","","","","1"
"2004","Canada","2016A000011124","Implicit chain price index 2002=100","Final domestic demand","2002=100","17","units ","0","v3860249","1.1.20","103.3","","","","1"
"2004","Canada","2016A000011124","Fixed-weighted price index 2002=100","Gross domestic product (GDP) at market prices","2002=100","17","units ","0","v3860268","1.2.1","106.6","","","","1"
"2004","Canada","2016A000011124","Fixed-weighted price index 2002=100","Personal expenditure on consumer goods and services","2002=100","17","units ","0","v3860250","1.2.2","103.3","","","","1"
"2004","Canada","2016A000011124","Fixed-weighted price index 2002=100","Personal expenditure on durable goods","2002=100","17","units ","0","v3860251","1.2.3","98.2","","","","1"
"2004","Canada","2016A000011124","Fixed-weighted price index 2002=100","Personal expenditure on semi-durable goods","2002=100","17","units ","0","v3860252","1.2.4","99.0","","","","1"
"2004","Canada","2016A000011124","Fixed-weighted price index 2002=100","Personal expenditure on non-durable goods","2002=100","17","units ","0","v3860253","1.2.5","107.7","","","","1"
"2004","Canada","2016A000011124","Fixed-weighted price index 2002=100","Personal expenditure on services","2002=100","17","units ","0","v3860254","1.2.6","103.3","","","","1"
"2004","Canada","2016A000011124","Fixed-weighted price index 2002=100","Government current expenditure on goods and services","2002=100","17","units ","0","v3860255","1.2.7","104.8","","","","1"
"2004","Canada","2016A000011124","Fixed-weighted price index 2002=100","Government gross fixed capital formation","2002=100","17","units ","0","v3860256","1.2.8","102.1","","","","1"
"2004","Canada","2016A000011124","Fixed-weighted price index 2002=100","Business gross fixed capital formation","2002=100","17","units ","0","v3860257","1.2.9","102.1","","","","1"
"2004","Canada","2016A000011124","Fixed-weighted price index 2002=100","Residential structures","2002=100","17","units ","0","v3860258","1.2.10","111.7","","","","1"
"2004","Canada","2016A000011124","Fixed-weighted price index 2002=100","Non-residential structures and equipment","2002=100","17","units ","0","v3860259","1.2.11","97.3","","","","1"
"2004","Canada","2016A000011124","Fixed-weighted price index 2002=100","Non-residential structures","2002=100","17","units ","0","v3860260","1.2.12","108.5","","","","1"
"2004","Canada","2016A000011124","Fixed-weighted price index 2002=100","Machinery and equipment","2002=100","17","units ","0","v3860261","1.2.13","90.2","","","","1"
"2004","Canada","2016A000011124","Fixed-weighted price index 2002=100","Exports of goods and services","2002=100","17","units ","0","v3860262","1.2.14","101.2","","","","1"
"2004","Canada","2016A000011124","Fixed-weighted price index 2002=100","Exports of goods","2002=100","17","units ","0","v3860263","1.2.15","101.0","","","","1"
"2004","Canada","2016A000011124","Fixed-weighted price index 2002=100","Exports of services","2002=100","17","units ","0","v3860264","1.2.16","102.9","","","","1"
"2004","Canada","2016A000011124","Fixed-weighted price index 2002=100","Imports of goods and services","2002=100","17","units ","0","v3860265","1.2.17","92.3","","","","1"
"2004","Canada","2016A000011124","Fixed-weighted price index 2002=100","Imports of goods","2002=100","17","units ","0","v3860266","1.2.18","92.2","","","","1"
"2004","Canada","2016A000011124","Fixed-weighted price index 2002=100","Imports of services","2002=100","17","units ","0","v3860267","1.2.19","93.1","","","","1"
"2004","Canada","2016A000011124","Fixed-weighted price index 2002=100","Final domestic demand","2002=100","17","units ","0","v3860269","1.2.20","103.4","","","","1"
"2005","Canada","2016A000011124","Implicit chain price index 2002=100","Gross domestic product (GDP) at market prices","2002=100","17","units ","0","v3860248","1.1.1","110.1","","","","1"
"2005","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on consumer goods and services","2002=100","17","units ","0","v3860230","1.1.2","105.0","","","","1"
"2005","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on durable goods","2002=100","17","units ","0","v3860231","1.1.3","97.6","","","","1"
"2005","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on semi-durable goods","2002=100","17","units ","0","v3860232","1.1.4","98.8","","","","1"
"2005","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on non-durable goods","2002=100","17","units ","0","v3860233","1.1.5","112.1","","","","1"
"2005","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on services","2002=100","17","units ","0","v3860234","1.1.6","104.7","","","","1"
"2005","Canada","2016A000011124","Implicit chain price index 2002=100","Government current expenditure on goods and services","2002=100","17","units ","0","v3860235","1.1.7","108.5","","","","1"
"2005","Canada","2016A000011124","Implicit chain price index 2002=100","Government gross fixed capital formation","2002=100","17","units ","0","v3860236","1.1.8","103.9","","","","1"
"2005","Canada","2016A000011124","Implicit chain price index 2002=100","Business gross fixed capital formation","2002=100","17","units ","0","v3860237","1.1.9","103.9","","","","1"
"2005","Canada","2016A000011124","Implicit chain price index 2002=100","Residential structures","2002=100","17","units ","0","v3860238","1.1.10","116.8","","","","1"
"2005","Canada","2016A000011124","Implicit chain price index 2002=100","Non-residential structures and equipment","2002=100","17","units ","0","v3860239","1.1.11","97.5","","","","1"
"2005","Canada","2016A000011124","Implicit chain price index 2002=100","Non-residential structures","2002=100","17","units ","0","v3860240","1.1.12","115.2","","","","1"
"2005","Canada","2016A000011124","Implicit chain price index 2002=100","Machinery and equipment","2002=100","17","units ","0","v3860241","1.1.13","86.8","","","","1"
"2005","Canada","2016A000011124","Implicit chain price index 2002=100","Exports of goods and services","2002=100","17","units ","0","v3860242","1.1.14","103.7","","","","1"
"2005","Canada","2016A000011124","Implicit chain price index 2002=100","Exports of goods","2002=100","17","units ","0","v3860243","1.1.15","103.4","","","","1"
"2005","Canada","2016A000011124","Implicit chain price index 2002=100","Exports of services","2002=100","17","units ","0","v3860244","1.1.16","105.4","","","","1"
"2005","Canada","2016A000011124","Implicit chain price index 2002=100","Imports of goods and services","2002=100","17","units ","0","v3860245","1.1.17","90.7","","","","1"
"2005","Canada","2016A000011124","Implicit chain price index 2002=100","Imports of goods","2002=100","17","units ","0","v3860246","1.1.18","90.4","","","","1"
"2005","Canada","2016A000011124","Implicit chain price index 2002=100","Imports of services","2002=100","17","units ","0","v3860247","1.1.19","92.3","","","","1"
"2005","Canada","2016A000011124","Implicit chain price index 2002=100","Final domestic demand","2002=100","17","units ","0","v3860249","1.1.20","105.5","","","","1"
"2005","Canada","2016A000011124","Fixed-weighted price index 2002=100","Gross domestic product (GDP) at market prices","2002=100","17","units ","0","v3860268","1.2.1","110.3","","","","1"
"2005","Canada","2016A000011124","Fixed-weighted price index 2002=100","Personal expenditure on consumer goods and services","2002=100","17","units ","0","v3860250","1.2.2","105.1","","","","1"
"2005","Canada","2016A000011124","Fixed-weighted price index 2002=100","Personal expenditure on durable goods","2002=100","17","units ","0","v3860251","1.2.3","97.9","","","","1"
"2005","Canada","2016A000011124","Fixed-weighted price index 2002=100","Personal expenditure on semi-durable goods","2002=100","17","units ","0","v3860252","1.2.4","98.8","","","","1"
"2005","Canada","2016A000011124","Fixed-weighted price index 2002=100","Personal expenditure on non-durable goods","2002=100","17","units ","0","v3860253","1.2.5","112.4","","","","1"
"2005","Canada","2016A000011124","Fixed-weighted price index 2002=100","Personal expenditure on services","2002=100","17","units ","0","v3860254","1.2.6","104.8","","","","1"
"2005","Canada","2016A000011124","Fixed-weighted price index 2002=100","Government current expenditure on goods and services","2002=100","17","units ","0","v3860255","1.2.7","108.5","","","","1"
"2005","Canada","2016A000011124","Fixed-weighted price index 2002=100","Government gross fixed capital formation","2002=100","17","units ","0","v3860256","1.2.8","105.1","","","","1"
"2005","Canada","2016A000011124","Fixed-weighted price index 2002=100","Business gross fixed capital formation","2002=100","17","units ","0","v3860257","1.2.9","104.4","","","","1"
"2005","Canada","2016A000011124","Fixed-weighted price index 2002=100","Residential structures","2002=100","17","units ","0","v3860258","1.2.10","117.0","","","","1"
"2005","Canada","2016A000011124","Fixed-weighted price index 2002=100","Non-residential structures and equipment","2002=100","17","units ","0","v3860259","1.2.11","98.2","","","","1"
"2005","Canada","2016A000011124","Fixed-weighted price index 2002=100","Non-residential structures","2002=100","17","units ","0","v3860260","1.2.12","115.2","","","","1"
"2005","Canada","2016A000011124","Fixed-weighted price index 2002=100","Machinery and equipment","2002=100","17","units ","0","v3860261","1.2.13","87.4","","","","1"
"2005","Canada","2016A000011124","Fixed-weighted price index 2002=100","Exports of goods and services","2002=100","17","units ","0","v3860262","1.2.14","104.7","","","","1"
"2005","Canada","2016A000011124","Fixed-weighted price index 2002=100","Exports of goods","2002=100","17","units ","0","v3860263","1.2.15","104.7","","","","1"
"2005","Canada","2016A000011124","Fixed-weighted price index 2002=100","Exports of services","2002=100","17","units ","0","v3860264","1.2.16","105.3","","","","1"
"2005","Canada","2016A000011124","Fixed-weighted price index 2002=100","Imports of goods and services","2002=100","17","units ","0","v3860265","1.2.17","92.3","","","","1"
"2005","Canada","2016A000011124","Fixed-weighted price index 2002=100","Imports of goods","2002=100","17","units ","0","v3860266","1.2.18","92.2","","","","1"
"2005","Canada","2016A000011124","Fixed-weighted price index 2002=100","Imports of services","2002=100","17","units ","0","v3860267","1.2.19","92.3","","","","1"
"2005","Canada","2016A000011124","Fixed-weighted price index 2002=100","Final domestic demand","2002=100","17","units ","0","v3860269","1.2.20","105.7","","","","1"
"2006","Canada","2016A000011124","Implicit chain price index 2002=100","Gross domestic product (GDP) at market prices","2002=100","17","units ","0","v3860248","1.1.1","113.0","","","","1"
"2006","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on consumer goods and services","2002=100","17","units ","0","v3860230","1.1.2","106.4","","","","1"
"2006","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on durable goods","2002=100","17","units ","0","v3860231","1.1.3","96.4","","","","1"
"2006","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on semi-durable goods","2002=100","17","units ","0","v3860232","1.1.4","97.6","","","","1"
"2006","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on non-durable goods","2002=100","17","units ","0","v3860233","1.1.5","115.2","","","","1"
"2006","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on services","2002=100","17","units ","0","v3860234","1.1.6","106.7","","","","1"
"2006","Canada","2016A000011124","Implicit chain price index 2002=100","Government current expenditure on goods and services","2002=100","17","units ","0","v3860235","1.1.7","112.5","","","","1"
"2006","Canada","2016A000011124","Implicit chain price index 2002=100","Government gross fixed capital formation","2002=100","17","units ","0","v3860236","1.1.8","108.0","","","","1"
"2006","Canada","2016A000011124","Implicit chain price index 2002=100","Business gross fixed capital formation","2002=100","17","units ","0","v3860237","1.1.9","107.6","","","","1"
"2006","Canada","2016A000011124","Implicit chain price index 2002=100","Residential structures","2002=100","17","units ","0","v3860238","1.1.10","125.5","","","","1"
"2006","Canada","2016A000011124","Implicit chain price index 2002=100","Non-residential structures and equipment","2002=100","17","units ","0","v3860239","1.1.11","99.0","","","","1"
"2006","Canada","2016A000011124","Implicit chain price index 2002=100","Non-residential structures","2002=100","17","units ","0","v3860240","1.1.12","123.4","","","","1"
"2006","Canada","2016A000011124","Implicit chain price index 2002=100","Machinery and equipment","2002=100","17","units ","0","v3860241","1.1.13","84.3","","","","1"
"2006","Canada","2016A000011124","Implicit chain price index 2002=100","Exports of goods and services","2002=100","17","units ","0","v3860242","1.1.14","104.0","","","","1"
"2006","Canada","2016A000011124","Implicit chain price index 2002=100","Exports of goods","2002=100","17","units ","0","v3860243","1.1.15","103.5","","","","1"
"2006","Canada","2016A000011124","Implicit chain price index 2002=100","Exports of services","2002=100","17","units ","0","v3860244","1.1.16","107.4","","","","1"
"2006","Canada","2016A000011124","Implicit chain price index 2002=100","Imports of goods and services","2002=100","17","units ","0","v3860245","1.1.17","90.0","","","","1"
"2006","Canada","2016A000011124","Implicit chain price index 2002=100","Imports of goods","2002=100","17","units ","0","v3860246","1.1.18","89.6","","","","1"
"2006","Canada","2016A000011124","Implicit chain price index 2002=100","Imports of services","2002=100","17","units ","0","v3860247","1.1.19","91.9","","","","1"
"2006","Canada","2016A000011124","Implicit chain price index 2002=100","Final domestic demand","2002=100","17","units ","0","v3860249","1.1.20","108.0","","","","1"
"2006","Canada","2016A000011124","Fixed-weighted price index 2002=100","Gross domestic product (GDP) at market prices","2002=100","17","units ","0","v3860268","1.2.1","113.0","","","","1"
"2006","Canada","2016A000011124","Fixed-weighted price index 2002=100","Personal expenditure on consumer goods and services","2002=100","17","units ","0","v3860250","1.2.2","106.8","","","","1"
"2006","Canada","2016A000011124","Fixed-weighted price index 2002=100","Personal expenditure on durable goods","2002=100","17","units ","0","v3860251","1.2.3","97.1","","","","1"
"2006","Canada","2016A000011124","Fixed-weighted price index 2002=100","Personal expenditure on semi-durable goods","2002=100","17","units ","0","v3860252","1.2.4","97.7","","","","1"
"2006","Canada","2016A000011124","Fixed-weighted price index 2002=100","Personal expenditure on non-durable goods","2002=100","17","units ","0","v3860253","1.2.5","115.4","","","","1"
"2006","Canada","2016A000011124","Fixed-weighted price index 2002=100","Personal expenditure on services","2002=100","17","units ","0","v3860254","1.2.6","106.8","","","","1"
"2006","Canada","2016A000011124","Fixed-weighted price index 2002=100","Government current expenditure on goods and services","2002=100","17","units ","0","v3860255","1.2.7","112.6","","","","1"
"2006","Canada","2016A000011124","Fixed-weighted price index 2002=100","Government gross fixed capital formation","2002=100","17","units ","0","v3860256","1.2.8","109.9","","","","1"
"2006","Canada","2016A000011124","Fixed-weighted price index 2002=100","Business gross fixed capital formation","2002=100","17","units ","0","v3860257","1.2.9","108.7","","","","1"
"2006","Canada","2016A000011124","Fixed-weighted price index 2002=100","Residential structures","2002=100","17","units ","0","v3860258","1.2.10","126.0","","","","1"
"2006","Canada","2016A000011124","Fixed-weighted price index 2002=100","Non-residential structures and equipment","2002=100","17","units ","0","v3860259","1.2.11","100.0","","","","1"
"2006","Canada","2016A000011124","Fixed-weighted price index 2002=100","Non-residential structures","2002=100","17","units ","0","v3860260","1.2.12","123.4","","","","1"
"2006","Canada","2016A000011124","Fixed-weighted price index 2002=100","Machinery and equipment","2002=100","17","units ","0","v3860261","1.2.13","85.3","","","","1"
"2006","Canada","2016A000011124","Fixed-weighted price index 2002=100","Exports of goods and services","2002=100","17","units ","0","v3860262","1.2.14","105.4","","","","1"
"2006","Canada","2016A000011124","Fixed-weighted price index 2002=100","Exports of goods","2002=100","17","units ","0","v3860263","1.2.15","105.1","","","","1"
"2006","Canada","2016A000011124","Fixed-weighted price index 2002=100","Exports of services","2002=100","17","units ","0","v3860264","1.2.16","107.3","","","","1"
"2006","Canada","2016A000011124","Fixed-weighted price index 2002=100","Imports of goods and services","2002=100","17","units ","0","v3860265","1.2.17","92.5","","","","1"
"2006","Canada","2016A000011124","Fixed-weighted price index 2002=100","Imports of goods","2002=100","17","units ","0","v3860266","1.2.18","92.5","","","","1"
"2006","Canada","2016A000011124","Fixed-weighted price index 2002=100","Imports of services","2002=100","17","units ","0","v3860267","1.2.19","92.4","","","","1"
"2006","Canada","2016A000011124","Fixed-weighted price index 2002=100","Final domestic demand","2002=100","17","units ","0","v3860269","1.2.20","108.4","","","","1"
"2007","Canada","2016A000011124","Implicit chain price index 2002=100","Gross domestic product (GDP) at market prices","2002=100","17","units ","0","v3860248","1.1.1","116.6","","","","1"
"2007","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on consumer goods and services","2002=100","17","units ","0","v3860230","1.1.2","108.1","","","","1"
"2007","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on durable goods","2002=100","17","units ","0","v3860231","1.1.3","94.8","","","","1"
"2007","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on semi-durable goods","2002=100","17","units ","0","v3860232","1.1.4","96.8","","","","1"
"2007","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on non-durable goods","2002=100","17","units ","0","v3860233","1.1.5","117.5","","","","1"
"2007","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on services","2002=100","17","units ","0","v3860234","1.1.6","109.4","","","","1"
"2007","Canada","2016A000011124","Implicit chain price index 2002=100","Government current expenditure on goods and services","2002=100","17","units ","0","v3860235","1.1.7","115.8","","","","1"
"2007","Canada","2016A000011124","Implicit chain price index 2002=100","Government gross fixed capital formation","2002=100","17","units ","0","v3860236","1.1.8","111.7","","","","1"
"2007","Canada","2016A000011124","Implicit chain price index 2002=100","Business gross fixed capital formation","2002=100","17","units ","0","v3860237","1.1.9","111.1","","","","1"
"2007","Canada","2016A000011124","Implicit chain price index 2002=100","Residential structures","2002=100","17","units ","0","v3860238","1.1.10","134.5","","","","1"
"2007","Canada","2016A000011124","Implicit chain price index 2002=100","Non-residential structures and equipment","2002=100","17","units ","0","v3860239","1.1.11","100.2","","","","1"
"2007","Canada","2016A000011124","Implicit chain price index 2002=100","Non-residential structures","2002=100","17","units ","0","v3860240","1.1.12","131.0","","","","1"
"2007","Canada","2016A000011124","Implicit chain price index 2002=100","Machinery and equipment","2002=100","17","units ","0","v3860241","1.1.13","81.9","","","","1"
"2007","Canada","2016A000011124","Implicit chain price index 2002=100","Exports of goods and services","2002=100","17","units ","0","v3860242","1.1.14","104.8","","","","1"
"2007","Canada","2016A000011124","Implicit chain price index 2002=100","Exports of goods","2002=100","17","units ","0","v3860243","1.1.15","104.2","","","","1"
"2007","Canada","2016A000011124","Implicit chain price index 2002=100","Exports of services","2002=100","17","units ","0","v3860244","1.1.16","109.1","","","","1"
"2007","Canada","2016A000011124","Implicit chain price index 2002=100","Imports of goods and services","2002=100","17","units ","0","v3860245","1.1.17","88.1","","","","1"
"2007","Canada","2016A000011124","Implicit chain price index 2002=100","Imports of goods","2002=100","17","units ","0","v3860246","1.1.18","87.4","","","","1"
"2007","Canada","2016A000011124","Implicit chain price index 2002=100","Imports of services","2002=100","17","units ","0","v3860247","1.1.19","91.7","","","","1"
"2007","Canada","2016A000011124","Implicit chain price index 2002=100","Final domestic demand","2002=100","17","units ","0","v3860249","1.1.20","110.4","","","","1"
"2007","Canada","2016A000011124","Fixed-weighted price index 2002=100","Gross domestic product (GDP) at market prices","2002=100","17","units ","0","v3860268","1.2.1","116.7","","","","1"
"2007","Canada","2016A000011124","Fixed-weighted price index 2002=100","Personal expenditure on consumer goods and services","2002=100","17","units ","0","v3860250","1.2.2","108.6","","","","1"
"2007","Canada","2016A000011124","Fixed-weighted price index 2002=100","Personal expenditure on durable goods","2002=100","17","units ","0","v3860251","1.2.3","95.7","","","","1"
"2007","Canada","2016A000011124","Fixed-weighted price index 2002=100","Personal expenditure on semi-durable goods","2002=100","17","units ","0","v3860252","1.2.4","96.9","","","","1"
"2007","Canada","2016A000011124","Fixed-weighted price index 2002=100","Personal expenditure on non-durable goods","2002=100","17","units ","0","v3860253","1.2.5","117.8","","","","1"
"2007","Canada","2016A000011124","Fixed-weighted price index 2002=100","Personal expenditure on services","2002=100","17","units ","0","v3860254","1.2.6","109.6","","","","1"
"2007","Canada","2016A000011124","Fixed-weighted price index 2002=100","Government current expenditure on goods and services","2002=100","17","units ","0","v3860255","1.2.7","115.9","","","","1"
"2007","Canada","2016A000011124","Fixed-weighted price index 2002=100","Government gross fixed capital formation","2002=100","17","units ","0","v3860256","1.2.8","114.6","","","","1"
"2007","Canada","2016A000011124","Fixed-weighted price index 2002=100","Business gross fixed capital formation","2002=100","17","units ","0","v3860257","1.2.9","113.0","","","","1"
"2007","Canada","2016A000011124","Fixed-weighted price index 2002=100","Residential structures","2002=100","17","units ","0","v3860258","1.2.10","135.5","","","","1"
"2007","Canada","2016A000011124","Fixed-weighted price index 2002=100","Non-residential structures and equipment","2002=100","17","units ","0","v3860259","1.2.11","101.7","","","","1"
"2007","Canada","2016A000011124","Fixed-weighted price index 2002=100","Non-residential structures","2002=100","17","units ","0","v3860260","1.2.12","131.3","","","","1"
"2007","Canada","2016A000011124","Fixed-weighted price index 2002=100","Machinery and equipment","2002=100","17","units ","0","v3860261","1.2.13","83.0","","","","1"
"2007","Canada","2016A000011124","Fixed-weighted price index 2002=100","Exports of goods and services","2002=100","17","units ","0","v3860262","1.2.14","107.4","","","","1"
"2007","Canada","2016A000011124","Fixed-weighted price index 2002=100","Exports of goods","2002=100","17","units ","0","v3860263","1.2.15","107.1","","","","1"
"2007","Canada","2016A000011124","Fixed-weighted price index 2002=100","Exports of services","2002=100","17","units ","0","v3860264","1.2.16","109.2","","","","1"
"2007","Canada","2016A000011124","Fixed-weighted price index 2002=100","Imports of goods and services","2002=100","17","units ","0","v3860265","1.2.17","91.5","","","","1"
"2007","Canada","2016A000011124","Fixed-weighted price index 2002=100","Imports of goods","2002=100","17","units ","0","v3860266","1.2.18","91.4","","","","1"
"2007","Canada","2016A000011124","Fixed-weighted price index 2002=100","Imports of services","2002=100","17","units ","0","v3860267","1.2.19","92.2","","","","1"
"2007","Canada","2016A000011124","Fixed-weighted price index 2002=100","Final domestic demand","2002=100","17","units ","0","v3860269","1.2.20","111.0","","","","1"
"2008","Canada","2016A000011124","Implicit chain price index 2002=100","Gross domestic product (GDP) at market prices","2002=100","17","units ","0","v3860248","1.1.1","121.4","","","","1"
"2008","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on consumer goods and services","2002=100","17","units ","0","v3860230","1.1.2","109.8","","","","1"
"2008","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on durable goods","2002=100","17","units ","0","v3860231","1.1.3","90.3","","","","1"
"2008","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on semi-durable goods","2002=100","17","units ","0","v3860232","1.1.4","94.8","","","","1"
"2008","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on non-durable goods","2002=100","17","units ","0","v3860233","1.1.5","122.8","","","","1"
"2008","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on services","2002=100","17","units ","0","v3860234","1.1.6","112.0","","","","1"
"2008","Canada","2016A000011124","Implicit chain price index 2002=100","Government current expenditure on goods and services","2002=100","17","units ","0","v3860235","1.1.7","119.4","","","","1"
"2008","Canada","2016A000011124","Implicit chain price index 2002=100","Government gross fixed capital formation","2002=100","17","units ","0","v3860236","1.1.8","119.3","","","","1"
"2008","Canada","2016A000011124","Implicit chain price index 2002=100","Business gross fixed capital formation","2002=100","17","units ","0","v3860237","1.1.9","114.5","","","","1"
"2008","Canada","2016A000011124","Implicit chain price index 2002=100","Residential structures","2002=100","17","units ","0","v3860238","1.1.10","138.3","","","","1"
"2008","Canada","2016A000011124","Implicit chain price index 2002=100","Non-residential structures and equipment","2002=100","17","units ","0","v3860239","1.1.11","103.4","","","","1"
"2008","Canada","2016A000011124","Implicit chain price index 2002=100","Non-residential structures","2002=100","17","units ","0","v3860240","1.1.12","138.5","","","","1"
"2008","Canada","2016A000011124","Implicit chain price index 2002=100","Machinery and equipment","2002=100","17","units ","0","v3860241","1.1.13","82.6","","","","1"
"2008","Canada","2016A000011124","Implicit chain price index 2002=100","Exports of goods and services","2002=100","17","units ","0","v3860242","1.1.14","115.9","","","","1"
"2008","Canada","2016A000011124","Implicit chain price index 2002=100","Exports of goods","2002=100","17","units ","0","v3860243","1.1.15","116.1","","","","1"
"2008","Canada","2016A000011124","Implicit chain price index 2002=100","Exports of services","2002=100","17","units ","0","v3860244","1.1.16","114.4","","","","1"
"2008","Canada","2016A000011124","Implicit chain price index 2002=100","Imports of goods and services","2002=100","17","units ","0","v3860245","1.1.17","92.7","","","","1"
"2008","Canada","2016A000011124","Implicit chain price index 2002=100","Imports of goods","2002=100","17","units ","0","v3860246","1.1.18","92.1","","","","1"
"2008","Canada","2016A000011124","Implicit chain price index 2002=100","Imports of services","2002=100","17","units ","0","v3860247","1.1.19","95.3","","","","1"
"2008","Canada","2016A000011124","Implicit chain price index 2002=100","Final domestic demand","2002=100","17","units ","0","v3860249","1.1.20","113.0","","","","1"
"2008","Canada","2016A000011124","Fixed-weighted price index 2002=100","Gross domestic product (GDP) at market prices","2002=100","17","units ","0","v3860268","1.2.1","121.1","","","","1"
"2008","Canada","2016A000011124","Fixed-weighted price index 2002=100","Personal expenditure on consumer goods and services","2002=100","17","units ","0","v3860250","1.2.2","110.5","","","","1"
"2008","Canada","2016A000011124","Fixed-weighted price index 2002=100","Personal expenditure on durable goods","2002=100","17","units ","0","v3860251","1.2.3","91.3","","","","1"
"2008","Canada","2016A000011124","Fixed-weighted price index 2002=100","Personal expenditure on semi-durable goods","2002=100","17","units ","0","v3860252","1.2.4","95.0","","","","1"
"2008","Canada","2016A000011124","Fixed-weighted price index 2002=100","Personal expenditure on non-durable goods","2002=100","17","units ","0","v3860253","1.2.5","123.4","","","","1"
"2008","Canada","2016A000011124","Fixed-weighted price index 2002=100","Personal expenditure on services","2002=100","17","units ","0","v3860254","1.2.6","112.2","","","","1"
"2008","Canada","2016A000011124","Fixed-weighted price index 2002=100","Government current expenditure on goods and services","2002=100","17","units ","0","v3860255","1.2.7","119.5","","","","1"
"2008","Canada","2016A000011124","Fixed-weighted price index 2002=100","Government gross fixed capital formation","2002=100","17","units ","0","v3860256","1.2.8","123.1","","","","1"
"2008","Canada","2016A000011124","Fixed-weighted price index 2002=100","Business gross fixed capital formation","2002=100","17","units ","0","v3860257","1.2.9","116.5","","","","1"
"2008","Canada","2016A000011124","Fixed-weighted price index 2002=100","Residential structures","2002=100","17","units ","0","v3860258","1.2.10","138.9","","","","1"
"2008","Canada","2016A000011124","Fixed-weighted price index 2002=100","Non-residential structures and equipment","2002=100","17","units ","0","v3860259","1.2.11","105.3","","","","1"
"2008","Canada","2016A000011124","Fixed-weighted price index 2002=100","Non-residential structures","2002=100","17","units ","0","v3860260","1.2.12","139.3","","","","1"
"2008","Canada","2016A000011124","Fixed-weighted price index 2002=100","Machinery and equipment","2002=100","17","units ","0","v3860261","1.2.13","83.8","","","","1"
"2008","Canada","2016A000011124","Fixed-weighted price index 2002=100","Exports of goods and services","2002=100","17","units ","0","v3860262","1.2.14","116.6","","","","1"
"2008","Canada","2016A000011124","Fixed-weighted price index 2002=100","Exports of goods","2002=100","17","units ","0","v3860263","1.2.15","116.9","","","","1"
"2008","Canada","2016A000011124","Fixed-weighted price index 2002=100","Exports of services","2002=100","17","units ","0","v3860264","1.2.16","114.2","","","","1"
"2008","Canada","2016A000011124","Fixed-weighted price index 2002=100","Imports of goods and services","2002=100","17","units ","0","v3860265","1.2.17","97.0","","","","1"
"2008","Canada","2016A000011124","Fixed-weighted price index 2002=100","Imports of goods","2002=100","17","units ","0","v3860266","1.2.18","97.2","","","","1"
"2008","Canada","2016A000011124","Fixed-weighted price index 2002=100","Imports of services","2002=100","17","units ","0","v3860267","1.2.19","96.2","","","","1"
"2008","Canada","2016A000011124","Fixed-weighted price index 2002=100","Final domestic demand","2002=100","17","units ","0","v3860269","1.2.20","113.7","","","","1"
